CodeJeu|NomJeu|DateAchat|Emplacement|Marque|Annee_Edition|NbJoueurs|AgeJoueurs|Manque|TypeJeu|NbPieces|TempsJeu|EtatJeu|Descriptif1|Descriptif2|Descriptif3|LienImg|Commentaire|NbPoints|NiveauJeu|Classification|PrixEstimé|Auteur|Illustrateur|SurPlace|Contenu1|Contenu2
1675|Cartes mentales maths cycle 3|21/06/2020||Mes cartes mentales|||||6 mathématiques|1||neuf mai20|Coffret avec livret explicatif et 50 cartes mentales.| | |C:\Ludopret\Annexes\Images\1675 Coffret-cartes mentales MATHS-Cycle3.jpg||1|||0|||N||
1676|Xylophone en bois|05/07/2020||inconnu|||||3 sensoriel musique|1||neuf janv20|don Triporteur| | |C:\Ludopret\Annexes\Images\1676 xylophone 15 notes.jpg||1|||10|||N||
1677|S'exercer aux analogies en s'amusant|05/07/2020||Upbility|||||5 lang graph ecriture lecture|1||neuf mai20|1 livret, 1 jeu comprenant 60 cartes et 2 dés spéciaux.| | |C:\Ludopret\Annexes\Images\1677 analogies upbility.png||1|||20|||N||
1687|Comment assurer un enseignement adapté|11/08/2020|||||||4 médiathèque livres CD|1||Dons de Martine Peyras|Classeur de l'université de Mons, docs de 1994-95.Vendu par Martine Peyras.| | |C:\Ludopret\Annexes\Images\1687 comment assurer un enseignement adapté.JPG||1|||20|||N||
1678|Multimalin orthographe|11/08/2020||Multimalin|||||4 médiathèque livres CD|1||Neuf été 2020|coffret comprenant 1 livret, 1 cd et 1 jeu de cartes.| | |C:\Ludopret\Annexes\Images\1678 Multimalin orthographe.jpg||1|||25|||N||
1679|Multimalin Multiplications|11/08/2020||Multimalin|||||4 médiathèque livres CD|1||Neuf été 2020|Contenu: 1 livret, 1 CD et 1 jeu de cartes.| | |C:\Ludopret\Annexes\Images\1679 Multimalin multiplications.jpg||1|||25|||N||
1680|Multimalin Conjugaison Présent|11/08/2020||Multimalin|||||4 médiathèque livres CD|1||Neuf été 2020|Contenu: 1 livret, 1 CD et 1 jeu de cartes.| | |C:\Ludopret\Annexes\Images\1680 Multimalin conjug présent1.jpg||1|||25|||N||
1681|Multimalin Conjugaison temps du passé|11/08/2020||Multimalin|||||4 médiathèque livres CD|1||Neuf été 2020|Contenu: 1 livret, 1 CD et 1 jeu de cartes.| | |C:\Ludopret\Annexes\Images\1681multimalin conjug passés.JPG||1|||25|||N||
1682|Apprends-moi le langage|11/08/2020||SKF Books|||||4 médiathèque livres CD|1||Dons de Martine Peyras|Coffret de 2 livrets et 3 jeux de cartes, reconfigurés d'un classeur vendu par Martine Peyras.Doublon avec le livre acheté par l'asso quelques temps auparavant.| | |C:\Ludopret\Annexes\Images\1682 Apprends-moi-le-langage.jpg||1|||70|||N||
1698|Ceci est le titre|11/08/2020||Centre de Com Concrète|||||4 médiathèque livres CD|1||Vendus par Martine Peyras|Au sujet de la pensée autistique. Peter Vermeulen| | |C:\Ludopret\Annexes\Images\1698 Ceci est le titre au sujet de la pensée autistique.jpg||1|||15|||N||
1697|Les troubles du comportement|11/08/2020||Autisme Diffusion AFD|||||4 médiathèque livres CD|1||Vendus par Martine Peyras|Associés à l'autisme et aux autres troubles mentaux. Paul Thérin et Gloria Lawxer| | |C:\Ludopret\Annexes\Images\1697 Les troubles du comportement.jpg||1|||9|||N||
1696|Embrasser le ciel immense|11/08/2020||les arênes|||||4 médiathèque livres CD|1||Vendus par Martine Peyras|Le cerveau des génies.Daniel Tammet| | |C:\Ludopret\Annexes\Images\1696 Embrasser le ciel immense.jpg||1|||22|||N||
1695|Les aventures de Kawi|11/08/2020||Récits de vie|||||4 médiathèque livres CD|1||Vendus par Martine Peyras|Parcours d'un jeune Asperger. Guillaume Allemany| | |C:\Ludopret\Annexes\Images\1695 Les aventures de Kawi.jpg||1|||17,5|||N||
1694|Autisme de l'ado à l'âge adulte|11/08/2020||EDInovation|||||4 médiathèque livres CD|1||Vendus par Martine Peyras|Théo Peeters| | |C:\Ludopret\Annexes\Images\1694 Autisme, de l'adolescence à l'âge adulte.jpg||1|||10|||N||
1693|L'exploration de l'autisme|11/08/2020||Grasset|||||4 médiathèque livres CD|1||Vendus par Martine Peyras|Le mèdecin, l'enfant et sa maman.Professeur Gilbert Lelord| | |C:\Ludopret\Annexes\Images\1693 L'exploration de l'autisme.jpg||1|||20|||N||
1689|J'en ai marre de crier!|11/08/2020||Eyrolles|||||4 médiathèque livres CD|1||Vendus par Martine Peyras|Comment se faire obéir sans hausser le ton.Dr Gisèle George| | |C:\Ludopret\Annexes\Images\1689 J'en ai marre de crier!.jpg||1|||14,9|||N||
1690|Maman, pas l'hopital|11/08/2020||France Loisirs|||||4 médiathèque livres CD|1||Vendus par Martine Peyras|Jeanne-Marie Préfaut| | |C:\Ludopret\Annexes\Images\1690 Maman pas l'hopital.jpg||1|||8|||N||
1691|Les enfants de troubles multiples|11/08/2020||DE Boeck|||||4 médiathèque livres CD|1||Vendus par Martine Peyras|Un guide pour professionnels, enseignants et parents. Martin L. Kutscher.| | |C:\Ludopret\Annexes\Images\1691 Les enfants atteints de troubles multiples.jpg||1|||15|||N||
1692|De l'amour en Autistan|11/08/2020||Plon|||||4 médiathèque livres CD|1||Vendus par Martine Peyras|Josef Schovanec| | |C:\Ludopret\Annexes\Images\1692 De l'amour en Autistan.jpg||1|||17,9|||N||
1688|En famille, entre amis|11/08/2020||Autisme Diffusion AFD|||||4 médiathèque livres CD|1||Dons de Martine Peyras|Carnet pédagogique pour personnes autistes.| | |C:\Ludopret\Annexes\Images\1688 Carnet pédagogique à destination des personnes autistes.jpg||1|||5|||N||
1699|Le livre noir de la psychanalyse|11/08/2020||10/18|||||4 médiathèque livres CD|1||Vendus par Martine Peyras|Vivre, penser, aller mieux sans Freud.| | |C:\Ludopret\Annexes\Images\1699 Le livre noir de la psychanalyse.jpg||1|||13|||N||
1700|Plongée dans l'inimaginable|||France Loisirs|||||4 médiathèque livres CD|1||Vendus par Martine Peyras|Jeanne Félicité Engo Nsi.Mon combat pour l'autisme.| | |C:\Ludopret\Annexes\Images\1700 Plongée dans l'inimaginable.jpg||1|||5|||N||
1701|Gabin sans limites|11/08/2020||Payot|||||4 médiathèque livres CD|1||Vendus par Martine Peyras|De Laurent Savard| | |C:\Ludopret\Annexes\Images\1701 Gabin sans limites.jpg||1|||14|||N||
1750|Atelier tris les matières|07/12/2020||Nathan|||||7 aide autom assoc tps|1||neuf déc2020||||C:\Ludopret\Annexes\Images\1750 atelier tris les matières.jpg||1|||0|||N||
1751|Flexigame Animaux et tailles|07/12/2020||Nathan|||||7 aide autom assoc tps|1||neuf déc2020||||C:\Ludopret\Annexes\Images\1751 flexigame jaune.jpg||1|||0|||N||
1752|Flexigame fruits légumes et couleurs|07/12/2020||Nathan|||||7 aide autom assoc tps|1||neuf déc2020||||C:\Ludopret\Annexes\Images\1752 Flexigame bleu.JPG||1|||0|||N||
1747|Arelier des mots 3|07/12/2020||Nathan|||||5 lang graph ecriture lecture|1||neuf déc2020||||C:\Ludopret\Annexes\Images\1747 atelier des mots 3.jpg||1|||0|||N||
1746|Jeux des portraits|07/12/2020||Nathan|||||7 aide autom assoc tps|1||neuf déc2020||||C:\Ludopret\Annexes\Images\1746 le jeu des portraits.jpg||1|||0|||N||
1757|Schubitrix|07/12/2020||Schubi|||||6 mathématiques|1||neuf déc2020||||C:\Ludopret\Annexes\Images\1757 schubitrix.jpg||1|||0|||N||
1756|Lot de guides doigts|07/12/2020||inconnu|||||5 lang graph ecriture lecture|1||neuf déc2020||||C:\Ludopret\Annexes\Images\1756 guides doigts.jpg||1|||0|||N||
1753|J'Oraliz|07/12/2020||Nathan|||||5 lang graph ecriture lecture|1||neuf déc2020||||C:\Ludopret\Annexes\Images\1753 j'oraliz.JPG||1|||0|||N||
1754|Histoires séquentielles sonores|07/12/2020||Nathan|||||5 lang graph ecriture lecture|1||neuf déc2020|Attention 1 CD dans le jeu| | |C:\Ludopret\Annexes\Images\1754 histoires séqu sonores.JPG||1|||0|||N||
1755|Ecoute et raconte|07/12/2020||Nathan|||||8 jeux symboliques et imitatio|1||neuf déc2020|Scénarios à la maison| | |C:\Ludopret\Annexes\Images\1755 écoute et raconte.JPG||1|||0|||N||
1787|Tongue Drum|08/12/2020||inconnu|||||3 sensoriel musique|1||neuf déc2020|Tambour métal avec 1 livret de partitions, 4 bouts de doigts et 2 baguettes.| | |C:\Ludopret\Annexes\Images\1787 tongue drum.JPG||1|||0|||N||
1788|J'apprends à lire - La nuit|08/12/2020||Hachette|||||4 médiathèque livres CD|1||don juin 2019||||C:\Ludopret\Annexes\Images\1788 La nuit doublon.jpg||1|||0|||N||
1789|The RDI Book|10/03/2021||RDI connect Inc|||||4 médiathèque livres CD|1||neuf déc2020|en anglais| | |||1|||0|||N||
1790|Puzzle des chiffres en bois|10/03/2021||Djeco|||||6 mathématiques|1||neuf déc2020|Compter de 1 à 10. 1 plateau, 10 chiffres bois et 10 papillons bois pour apprendre à dénombrer.| | |||1|||0|||N||
1791|Twiste and Shout Addition|11/03/2021||Leapfrog|||||6 mathématiques|1||don|Micro Leapfrog, 3 piles AA.| | |||1|||10|||N||
1792|Mes premiers apprentissages et ma routine|11/03/2021||Ta solution autisme|||||Ta solution Autisme|1||neuf déc2020|Dossier plastique contenant plusieurs poches de jeux découpés.| | |||1|||0|||N||
1793|Pack CE2 Maths|11/03/2021||Proffissime.com|||||4 médiathèque livres CD|1||neuf déc2020|Dossier plastqiue avec 5 pochettes de jeux avec jetons et découpages.| | |||1|||0|||N||
1794|Pack CE2 Français|11/03/2021||Proffissime.com|||||4 médiathèque livres CD|1||neuf déc2020|Dossier plastiqiue contenant 4 pochettes de jeux découpés avec jetons, dé.| | |||1|||0|||N||
1795|Star de la lecture Niv 1 à 3|11/03/2021||Ta solution autisme|||||Ta solution Autisme|1||neuf déc2020|Dossier plastique contenant 3 pochettes pour chaque niveau de lecture, des jeux dans chaque pochette.| | |||1|||0|||N||
1796|Pistes magiques|12/03/2021||Nathan|||||1 motricité fine encast puzzle|1||neuf déc2020|Contenu: un carton avec 4 pistes magiques et 4 aimants verts, et le support en bois.| | |||1|||0|||N||
1765|L'autisme raconté aux enfants|07/12/2020||Ed de Mortagne|||||4 médiathèque livres CD|1||neuf déc2020||||C:\Ludopret\Annexes\Images\1765 l'autisme raconté aux enfants.JPG||1|||0|||N||
1763|Seule à la récré|07/12/2020||Bamboo éditions|||||4 médiathèque livres CD|1||neuf déc2020|BD| | |C:\Ludopret\Annexes\Images\1763 seule à la récré.JPG||1|||0|||N||
1772|Méconnaissable|07/12/2020||Libre expression|||||4 médiathèque livres CD|1||neuf déc2020||||C:\Ludopret\Annexes\Images\1772 méconnaissble.jpg||1|||0|||N||
1760|Don't shoot the dog|07/12/2020||inconnu|||||4 médiathèque livres CD|1||neuf déc2020|Karen Pryor.Simon and Shuster Paperbacks| | |C:\Ludopret\Annexes\Images\1760 don't shoot the dog.JPG||1|||0|||N||
1759|Comment fait-on pour apprendre?|07/12/2020||inconnu|||||4 médiathèque livres CD|1||neuf déc2020|de Bénédicte Denizot| | |C:\Ludopret\Annexes\Images\1759 comment fait-on pour apprendre.JPG||1|||0|||N||
1771|Troubles de l'attention TDA/H|07/12/2020||Tom pouce éditions|||||4 médiathèque livres CD|1||neuf déc2020|Concrètement que faire?| | |C:\Ludopret\Annexes\Images\1771 TDAH que faire.JPG||1|||0|||N||
1770|Le cerveau de votre enfant|07/12/2020||Marabout|||||4 médiathèque livres CD|1||neuf déc2020|Comprendre comment il fonctionne pour éduquer avec bienveillance| | |C:\Ludopret\Annexes\Images\1770 Le-cerveau-de-votre-enfant.jpg||1|||0|||N||
1769|Transformer sa vie|07/12/2020||Leduc|||||4 médiathèque livres CD|1||neuf déc2020|avec thérapies comportementales et cognitives| | |C:\Ludopret\Annexes\Images\1769 transformer sa vie avec thérapies cognitives et comporteentales.JPG||1|||0|||N||
1768|L'enfant dys|07/12/2020||Hatier|||||4 médiathèque livres CD|1||neuf déc2020|10 clés pour le comprendre, l'accompagner et le valoriser.| | |C:\Ludopret\Annexes\Images\1768 10 clés l'enfant dys.JPG||1|||0|||N||
1742|Puzzle fraise 2 pièces|07/12/2020||Nathan|||||1 motricité fine encast puzzle|1||neuf déc2020||||C:\Ludopret\Annexes\Images\1742 puzzle fraise.JPG||1|||0|||N||
1741|Puzzle banane|07/12/2020||Nathan|||||1 motricité fine encast puzzle|1||neuf déc2020||||C:\Ludopret\Annexes\Images\1741 puzzle banane.JPG||1|||0|||N||
1944|a.r.t.h.u.r Niveau 3|07/12/2020||Nathan|||||Manuels scolaires|1||Don sept21||||C:\Ludopret\Annexes\Images\1744 puzzle pomme.JPG||1|||10|||N||
1743|Puzzle 2 pièces|07/12/2020||Nathan|||||2 motricité globale|1||neuf déc2020||||C:\Ludopret\Annexes\Images\1743 puzzle orange.JPG||1|||0|||N||
1748|Photos les objets de la maison|07/12/2020||Nathan|||||4 médiathèque livres CD|1||neuf déc2020|50 photos| | |C:\Ludopret\Annexes\Images\1748 objets de la maison.jpg||1|||0|||N||
1749|Photos les aliments|07/12/2020||Nathan|||||8 jeux symboliques et imitatio|1||neuf déc2020|70 photos et un livret| | |C:\Ludopret\Annexes\Images\1749 aliments.jpg||1|||0|||N||
1785|Actipingouins lot1|07/12/2020||Nathan|||||2 motricité globale|1||neuf déc2020|8 pingouins| | |C:\Ludopret\Annexes\Images\1785 Manip tissus les pingouins 1.JPG||1|||0|||N||
1786|Actipingouins lot2|07/12/2020||Nathan|||||2 motricité globale|1||neuf déc2020|8 pingouins| | |C:\Ludopret\Annexes\Images\1786 Manip tissus les pingouins 2.JPG||1|||0|||N||
1784|Picfils Nathan|07/12/2020||Nathan|||||2 motricité globale|1||neuf déc2020|2 plateaux, 8 fils de couleurs et 2 stylets plastique.| | |C:\Ludopret\Annexes\Images\1784 Picfil Nathan.JPG||1|||0|||N||
1744|Puzzle pomme 2 pièces|07/12/2020||Nathan|||||2 motricité globale|1||neuf déc2020||||C:\Ludopret\Annexes\Images\1744 puzzle pomme.JPG||1|||0|||N||
1764|Etre autiste et ado|07/12/2020||Midi trente|||||4 médiathèque livres CD|1||neuf déc2020||||C:\Ludopret\Annexes\Images\1764 être autiste et ado.JPG||1|||0|||N||
1758|Distavie|07/12/2020||Placote|||||8 jeux symboliques et imitatio|1||neuf déc2020||||C:\Ludopret\Annexes\Images\1758 distavie.jpg||1|||0|||N||
1745|A la bonne place|07/12/2020||Nathan|||||7 aide autom assoc tps|1||neuf déc2020||||C:\Ludopret\Annexes\Images\1745 à la bonne place Nathan.jpg||1|||0|||N||
1841|Rééducation cognitive chez l'enfant|08/06/2021||DE Boeck|||||4 médiathèque livres CD|1||neuf mai21||||C:\Ludopret\Annexes\Images\1841 Rééducation cognitive chez l'enfant.jpg||1|||0|||N||
1842|Enfants TDA/TDAH approche nutritionnelle|08/06/2021||Medicatrix|||||4 médiathèque livres CD|1||neuf mai21||||C:\Ludopret\Annexes\Images\1842 Enfants TDA TDAH Approche nutritionnelle.jpg||1|||0|||N||
1843|100 idées pour enseigner les HS|08/06/2021||Tom pouce éditions|||||4 médiathèque livres CD|1||neuf mai21||||C:\Ludopret\Annexes\Images\1843 100 idées pour enseigner les habiletés sociales.jpg||1|||0|||N||
1844|TCCdans l'autisme et le retard mental|08/06/2021||Elsevier|||||4 médiathèque livres CD|1||neuf mai21||||C:\Ludopret\Annexes\Images\1844 TCC dans l'autisme et le retard mental.jpg||1|||0|||N||
1845|Aide mémoire TCC|08/06/2021||DUNOD|||||4 médiathèque livres CD|1||neuf mai21||||C:\Ludopret\Annexes\Images\1845 TCC en 37 notions.PNG||1|||0|||N||
1846|Les troubles spécifiques des apprentissages|08/06/2021||Chronique sociale|||||4 médiathèque livres CD|1||neuf mai21|à l'école et au collège| | |C:\Ludopret\Annexes\Images\1846 Les troubles spécifiques des apprentissages à l'école et au collège.jpg||1|||0|||N||
1847|T'inquiète maman ça va aller|08/06/2021||Fayard|||||4 médiathèque livres CD|1||neuf mai21||||C:\Ludopret\Annexes\Images\1847 T'inquiète pas, maman, ça va aller.jpg||1|||0|||N||
1848|Les enquêtes de Quentin et Sophie Tome1|08/06/2021||La poule qui pond|||||4 médiathèque livres CD|1||neuf mai21|Livre DysDes pas dans le grenier| | |C:\Ludopret\Annexes\Images\1848 les enquêts de Quentin et sophie T1.jpg||1|||0|||N||
1849|less enquêtes de Quentin et Sophie Tome 2|08/06/2021||La poule qui pond|||||4 médiathèque livres CD|1||neuf mai21|Livre DysLe meuble qui frissonne| | |C:\Ludopret\Annexes\Images\1849 T les enquêtes de Quentin et Sophie.jpg||1|||0|||N||
1850|Les enquêtes de Quentin et Sophie|08/06/2021||La poule qui pond|||||4 médiathèque livres CD|1||neuf mai21|Livre DysLa disparition des beignets| | |C:\Ludopret\Annexes\Images\1850 T3 les enquêtes de Quentin et Sophie.jpg||1|||0|||N||
1851|Les enquêtes de Quentin et Sophie Tome4|08/06/2021||La poule qui pond|||||4 médiathèque livres CD|1||neuf mai21|Livre DysLe trésor caché| | |C:\Ludopret\Annexes\Images\1851 T4 les enquêtes de Quentin et Sophie.jpg||1|||0|||N||
1866|Lilémo|08/06/2021||Lilylearn|||||5 lang graph ecriture lecture|1||neuf mai21|jeu électronique, avec cubes connectés, cartes avec puce de lecture, cable usb.Possibilité d'extensions| | |C:\Ludopret\Annexes\Images\1866 Lilémo2.jpg||1|||0|||N||
1853|Encastrements alphabet|08/06/2021||inconnu|||||1 motricité fine encast puzzle|1||neuf mai21|achat usine club| | |C:\Ludopret\Annexes\Images\1853 encastrements alphabet.jpg||1|||0|||N||
1854|Encastrements animaux|08/06/2021||inconnu|||||1 motricité fine encast puzzle|1||neuf mai21|achat usine club| | |C:\Ludopret\Annexes\Images\1854 encastrements animaux.jpg||1|||0|||N||
1855|pêche aimantée Numération et formes|08/06/2021||inconnu|||||6 mathématiques|1||neuf mai21|achat usine club| | |C:\Ludopret\Annexes\Images\1855 pêche aimantée numération et formes.jpg||1|||0|||N||
1857|Spinagain|08/06/2021||nenko|||||1 motricité fine encast puzzle|1||neuf mai21|Vis sans fin en plastique avec écrous plastiques de formes différentes qui tournent autour de la vis| | |C:\Ludopret\Annexes\Images\1857 spinagain.PNG||1|||0|||N||
1858|Boite de tri chaussettes et gants|08/06/2021||nenko|||||7 aide autom assoc tps|1||neuf mai21||||C:\Ludopret\Annexes\Images\1858 cofre de tri paires de chaussettes et gants.jpg||1|||0|||N||
1859|Ecrous en bois colorés|08/06/2021||nenko|||||1 motricité fine encast puzzle|1||neuf mai21||||C:\Ludopret\Annexes\Images\1859 écrous en bois colorés.jpg||1|||0|||N||
1860|Puzzle tactile fruits|08/06/2021||nenko|||||1 motricité fine encast puzzle|1||neuf mai21||||C:\Ludopret\Annexes\Images\1860 puzzle tactile fruits.jpg||1|||0|||N||
1865|Boite de tri cartes et épingles à linge|08/06/2021||nenko|||||1 motricité fine encast puzzle|1||neuf mai21||||C:\Ludopret\Annexes\Images\1865 boite de tri cartes épingles.jpg||1|||0|||N||
1861|Boite de circuit à billes|08/06/2021||nenko|||||1 motricité fine encast puzzle|1||neuf mai21||||C:\Ludopret\Annexes\Images\1861 boite circuit à billes.jpg||1|||0|||N||
1862|Boite de tri 3 couleurs|08/06/2021||nenko|||||1 motricité fine encast puzzle|1||neuf mai21||||C:\Ludopret\Annexes\Images\1862 boite tri 3 couleurs.PNG||1|||0|||N||
1863|Boite de jeu de locktagons|08/06/2021||nenko|||||1 motricité fine encast puzzle|1||neuf mai21||||C:\Ludopret\Annexes\Images\1863 boite locktagons.jpg||1|||0|||N||
1864|Boite de jeu de pions|08/06/2021||nenko|||||1 motricité fine encast puzzle|1||neuf mai21||||C:\Ludopret\Annexes\Images\1864 boite pions.jpg||1|||0|||N||
1804|Baton à paillettes|08/06/2021||Autisme Diffusion AFD|||||3 sensoriel musique|1||neuf mai21|cadeau de AFD| | |C:\Ludopret\Annexes\Images\1804 baton à paillettes.JPG||1|||0|||N||
1911|La fabrique de glaces|19/08/2021||inconnu|||||7 aide autom assoc tps|1||neuf sept21|jeu fabriqué par Cindy et sa fille en juin 2021, fichier donné à l'asso.| | |C:\Ludopret\Annexes\Images\1911 la fabrique de glaces.jpg||1|||5|||N||
1908|Féerie dans la prairie|19/08/2021||Educaland|||||5 lang graph ecriture lecture|1||neuf sept21||||C:\Ludopret\Annexes\Images\1908 féérie dans la prairie educaland 7.PNG||1|||0|||N||
1907|Loto Lecture|19/08/2021||Educaland|||||5 lang graph ecriture lecture|1||neuf sept21||||C:\Ludopret\Annexes\Images\1907 loto lecture educaland.jpg||1|||0|||N||
1915|Til'Art Primitive|19/08/2021||Colemoi Paris|||||1 motricité fine encast puzzle|1||neuf sept21|Don de la société Colemoi de Paris, moyennant un retex à leur donner après son utilisation, A/O Béa.| | |C:\Ludopret\Annexes\Images\1915 Til'Art Primitive don Colemoi 1.PNG||1|||0|||N||
1914|Geocube|19/08/2021||Colemoi Paris|||||1 motricité fine encast puzzle|1||neuf sept21|Don de la société Colemoi de Paris, moyennant un retex à leur donner après son utilisation, A/O Béa.| | |C:\Ludopret\Annexes\Images\1914 geocube don colemoi 3.PNG||1|||0|||N||
1916|Tornikotor Basic|19/08/2021||Colemoi Paris|||||1 motricité fine encast puzzle|1||neuf sept21|Don de la société Colemoi de Paris, moyennant un retex à leur donner après son utilisation, A/O Béa.| | |C:\Ludopret\Annexes\Images\1916 Tornikotor basic don Colemoi 1.PNG||1|||0|||N||
1917|Du côté des Maths Nbs et calcul2|19/08/2021||MDI|||||4 médiathèque livres CD|1||Don sept21|Récolte de dons de manuels scolaires organisée en juin 2021.| | |C:\Ludopret\Annexes\Images\1917 Du côté des maths Nb et calcul 2.JPG||1|||15|||N||
1913|Du côté des Maths Situations Pbs|19/08/2021||MDI|||||4 médiathèque livres CD|1||Don sept21|Récolte de dons de manuels scolaires organisée en juin 2021.| | |C:\Ludopret\Annexes\Images\1913 situations pbs.JPG||1|||15|||N||
1912|Du côté des Maths Calculs et Mesure|19/08/2021||MDI|||||4 médiathèque livres CD|1||Don sept21|Récolte de dons de manuels scolaires organisée en juin 2021.| | |C:\Ludopret\Annexes\Images\1912 calculs et mesure.JPG||1|||15|||N||
1918|Lecturoscope 3|19/08/2021||MDI|||||4 médiathèque livres CD|1||Don sept21|Récolte de dons de manuels scolaires organisée en juin 2021.| | |C:\Ludopret\Annexes\Images\1918 lecturoscope 3.PNG||1|||15|||N||
1867|Pour comprendre les Maths CP|19/08/2021||Hachette|||||Manuels scolaires|1||Don sept21|Récolte de dons de manuels scolaires organisée en juin 2021. 2 Manuels préparés avec matériels d'apprentissages (découpages)dans un dossier.| | |C:\Ludopret\Annexes\Images\1867 pour comprendre les maths cp hachette.png||1|||10|||N||
1890|Vivre les Maths CE2|19/08/2021||Nathan|||||Manuels scolaires|1||Don sept21|Récolte de dons de manuels scolaires organisée en juin 2021. Manuel préparé avec matériels d'apprentissages (découpages)dans un dossier.| | |C:\Ludopret\Annexes\Images\1890 vivre les maths ce2 nathan.jpg||1|||10|||N||
1909|Expressions imagées|19/08/2021||Educaland|||||4 médiathèque livres CD|1||neuf sept21||||C:\Ludopret\Annexes\Images\1909 expressions imagées educaland1.jpg||1|||0|||N||
1910|Prépofiches 3|19/08/2021||Educaland||||||1||neuf sept21||||C:\Ludopret\Annexes\Images\1910 prepofiches-3 educaland 1.jpg||1|||0|||N||
1875|J'aime les Maths CE1|19/08/2021||Belin|||||Manuels scolaires|1||Don sept21|Récolte de dons de manuels scolaires organisée en juin 2021. Manuel préparé avec matériels d'apprentissages (découpages)dans un dossier.| | |C:\Ludopret\Annexes\Images\1875  j'aime les maths ce1 belin.jpg||1|||10|||N||
1886|Maths CE1 Méthode Singapour|19/08/2021||La librairie des écoles|||||Manuels scolaires|1||Don sept21|Récolte de dons de manuels scolaires organisée en juin 2021. 2 Manuels préparés dans un dossier.| | |C:\Ludopret\Annexes\Images\1886 maths CE1 Singapour fichier 2.jpg||1|||14|||N||
1903|Etude de la langue CE1|20/08/2021||La librairie des écoles|||||Manuels scolaires|1||Don sept21|Récolte de dons de manuels scolaires organisée en juin 2021.| | |C:\Ludopret\Annexes\Images\1903 étude de la langue ce1.jpg||1|||13,9|||N||
1882|Trampoline Apprentissage du code CP|20/08/2021||Nathan|||||Manuels scolaires|1||Don sept21|Récolte de dons de manuels scolaires organisée en juin 2021.| | |C:\Ludopret\Annexes\Images\1882 trampoline cp.jpg||1|||5|||N||
1797|Discolud Nathan|12/03/2021||Nathan|||||6 mathématiques|1||neuf déc2020|Le support rotatif bleu et 2 jeux, nombres et quantités et rimes et syllabes.| | |||1|||0|||N||
1798|Kit passation test ABLLS-R|12/03/2021||Ta solution autisme|||||Ta solution Autisme|1||neuf déc2020||||||1|||0|||N||
1799|Dominos bois Lot1|19/05/2021||||||||1||neuf mai21|28 dominos fabriqués par asso de Christelle, fournis avec sac en tissus.| | |||1|||0|||N||
1800|Dominos bois Lot2|19/05/2021||||||||1||neuf mai21|28 dominos fabriqués par asso de Christelle, fournis avec sac en tissus.| | |||1|||0|||N||
1801|laçage de boutons en bois|08/06/2021||inconnu|||||1 motricité fine encast puzzle|1||neuf mai21|acheté sur aliexpress| | |C:\Ludopret\Annexes\Images\1801 Habillages en bois2.PNG||1|||0|||N||
1802|Puzzles de formes géométriques|08/06/2021||inconnu|||||7 aide autom assoc tps|1||neuf mai21|acheté sur aliexpress, désignations des objets en anglais| | |C:\Ludopret\Annexes\Images\1802 Formes Montessori.PNG||1|||0|||N||
1803|Lot de 3 fidgets à bulles|08/06/2021||inconnu|||||3 sensoriel musique|1||neuf mai21|achetés sur aliexpress| | |C:\Ludopret\Annexes\Images\1803 fidgets2.PNG||1|||0|||N||
1806|Boite de verrous et encastrements|08/06/2021||inconnu|||||1 motricité fine encast puzzle|1||neuf mai21|acheté sur aliexpress| | |C:\Ludopret\Annexes\Images\1806 Boite à verrous avec encastrements formes.PNG||1|||0|||N||
1807|Encastrements de formes géométriques|08/06/2021||inconnu|||||6 mathématiques|1||neuf mai21|achetés sur aliexpress.| | |C:\Ludopret\Annexes\Images\1807 encastrements montessori.PNG||1|||0|||N||
1808|puzzles émotions|08/06/2021||inconnu|||||8 jeux symboliques et imitatio|1||neuf mai21|boite achetée sur aliexpress| | |C:\Ludopret\Annexes\Images\1808 Puzzle en bois les émotions.PNG||1|||0|||N||
1809|Boite à œufs encastrements|08/06/2021||inconnu|||||1 motricité fine encast puzzle|1||neuf mai21|boite de 12 œufs, achetée sur aliexpress| | |C:\Ludopret\Annexes\Images\1809 La boite à oeufs encastrements.PNG||1|||0|||N||
1810|Brain Box Mes premières Maths|08/06/2021||Asmodée|||||6 mathématiques|1||neuf mai21||||C:\Ludopret\Annexes\Images\1810 Brain Box premières maths.PNG||1|||0|||N||
1811|Raisonne au parc|08/06/2021||Placote|||||5 lang graph ecriture lecture|1||neuf mai21||||C:\Ludopret\Annexes\Images\1811 raisonne au parc placote.PNG||1|||0|||N||
1812|Le dé des premiers mots|08/06/2021||Placote|||||5 lang graph ecriture lecture|1||neuf mai21||||C:\Ludopret\Annexes\Images\1812 Le dé des premiers mots placote2.PNG||1|||0|||N||
1813|Histoire de raconter|08/06/2021||Placote|||||5 lang graph ecriture lecture|1||neuf mai21||||C:\Ludopret\Annexes\Images\1813 histoire de raconter placote.PNG||1|||0|||N||
1814|Chromino de luxe|08/06/2021||inconnu|||||8 jeux symboliques et imitatio|1||neuf mai21||||C:\Ludopret\Annexes\Images\1814 chromino2.PNG||1|||0|||N||
1815|La boite à pictogrammes|08/06/2021||GEU|||||5 lang graph ecriture lecture|1||neuf mai21||||C:\Ludopret\Annexes\Images\1815 la boite aux pictogrammes geu.PNG||1|||0|||N||
