CodeJeu|NomJeu|DateAchat|AnneeAchat|PrixAchat|PrixEstime|NomFournisseur
1783|Autisme qu'est-ce que c'est pour moi?|07/12/2020|2020|39|0|
1782|Parlons des émotions|07/12/2020|2020|25|0|
1781|Explorer les sentiments l'anxiété|07/12/2020|2020|20|0|
1780|Explorer les sentiments la colère|07/12/2020|2020|20|0|
1779|La marche des animaux 2|07/12/2020|2020|15|0|
1778|La marche des animaux|07/12/2020|2020|24|0|
1762|Le bilan avec le WISC V|07/12/2020|2020|31|0|
1761|Dyslexie et dysorthographie|07/12/2020|2020|23|0|
1766|150 ergotrucs pour la classe|07/12/2020|2020|39|0|
1767|Saccade guide scolaire 4-11 ans|07/12/2020|2020|25|0|
1576|Jeu d'encastrement cristaux colorés|26/01/2020|2020|26|0|
1574|jeu d'assemblage en 3D|26/01/2020|2020|29|0|
1582|Cache noisettes|26/01/2020|2020|15|0|
1573|Rapido Hape|26/01/2020|2020|30|0|
1572|Magnetics Geo Bonhomme|26/01/2020|2020|30|0|
1571|Yum Yum island|26/01/2020|2020|25|0|
1570|Top That!|26/01/2020|2020|22|0|
1581|Tantrix|26/01/2020|2020|25|0|
1580|Formes et ombres|26/01/2020|2020|25|0|
1579|Les pays d'Europe HABA|26/01/2020|2020|18|0|
1578|Jeu de laçage - le chantier HABA|26/01/2020|2020|27|0|
1577|Cubissimo Djeco|26/01/2020|2020|18|0|
1567|Camion de bricolage Janod|26/01/2020|2020|30|0|
1569|Il était une ferme|26/01/2020|2020|23|0|
1568|L'archipel des dinosaures|26/01/2020|2020|23|0|
1590|Mémo ferme Goula|29/01/2020|2020|0|10|
1591|A-Z quiz|29/01/2020|2020|0|5|
1592|Boggle|29/01/2020|2020|0|5|
1593|ABC Ravensburger|29/01/2020|2020|0|10|
1594|Santé!|29/01/2020|2020|35|0|
1595|Puzzle la reine des neiges|29/01/2020|2020|11|0|
1596|Equilibrio|10/02/2020|2020|30|0|
1597|escargot labyrinthe aimanté|10/02/2020|2020|0|5|
1598|Echasses enfant à godets|10/02/2020|2020|0|10|
1599|Dominos Djeco de la ferme|10/02/2020|2020|0|10|
1600|Memory petits animaux|10/02/2020|2020|0|5|
1601|Ballon sauteur|10/02/2020|2020|0|5|
1602|Au pays des petits dragons|10/02/2020|2020|0|10|
1603|Mémo des bébés animaux|10/02/2020|2020|0|10|
1604|Couleurs et formes|10/02/2020|2020|0|10|
1605|Mallette "école" Lud'autisme|27/02/2020|2020|428,08|0|
1606|Mallette "de base" Lud'autisme|27/02/2020|2020|1748,55|0|
1609|La guerre des clans CD|29/02/2020|2020|0|5|
1617|Malin comme un singe|29/02/2020|2020|0|2|
1618|Simple comme bonjour|29/02/2020|2020|0|2|
1619|Léger comme une plume|29/02/2020|2020|0|2|
1616|A la rencontre de Gustave Eiffel|29/02/2020|2020|0|2|
1615|Le mystère des dinosaures à plume|29/02/2020|2020|0|2|
1610|Tous avec le petit Poucet|29/02/2020|2020|0|2|
1611|La trompette enrhumée|29/02/2020|2020|0|2|
1637|Qu'est-ce qu'il m'arrive? Ado garçon|11/03/2020|2020|7|0|
1638|Qu'est-ce qu'il m'arrive? Ado fille|11/03/2020|2020|7|0|
1639|Tetris en bois|11/03/2020|2020|0|5|
1644|Les capacités de perception pour dys partie 7|28/05/2020|2020|0|30|
1643|Les capacités de perception visuelle dys partie 4|28/05/2020|2020|0|30|
1642|Les capacités de perception visuelle dys partie 2|28/05/2020|2020|0|30|
1640|Les capacités de perception visuelle dys partie 6|28/05/2020|2020|0|30|
1641|Attention et concentration|28/05/2020|2020|0|45|
1648|Pensée abstraite|28/05/2020|2020|0|20|
1647|Compétences de la vie courante|28/05/2020|2020|0|30|
1646|Les capacités de perception visuelle dys partie 5|28/05/2020|2020|0|30|
1645|Les capacités de perception visuelle dys partie 3|28/05/2020|2020|0|30|
1649|Coussin Dynair Senso|10/06/2020|2020|34,9|0|
1650|Coussin Dynair Comfort|10/06/2020|2020|48,9|0|
1651|Tabouret Tilo|10/06/2020|2020|77,9|0|
1652|Qui est Toto|10/06/2020|2020|132|0|
1653|Lire sans confondre|10/06/2020|2020|46|0|
1662|Vision autistique d'une autartiste|19/06/2020|2020|16,5|0|
1661|Le TDA avec ou sans H|19/06/2020|2020|16,95|0|
1660|Méthode de lecture|19/06/2020|2020|0|8|
1659|Le bonheur de la vie|19/06/2020|2020|20|0|
1655|Concerto pour harpe, chat et poney|19/06/2020|2020|0|5|
1654|Syllabaire Larousse|19/06/2020|2020|0|11|
1658|L'énigme du Père Noël|19/06/2020|2020|0|16|
1657|La ferme Anim'Doc|19/06/2020|2020|0|12,95|
1656|Les chevaliers Anim'doc|19/06/2020|2020|0|12,95|
Dynair Senso|Dynair Senso|19/06/2020|2020|34,9|0|
1665|Je construis mes phrases|19/06/2020|2020|35|0|
1664|Histoire d'écrire|19/06/2020|2020|120|0|
1663|Sortholèges 2|19/06/2020|2020|40|0|
1666|Apprendre à utiliser les conjonctions|21/06/2020|2020|0|15|
1667|S'entraîner à la comparaison|21/06/2020|2020|0|15|
1668|Cause et effet|21/06/2020|2020|0|15|
1669|Stimuler et développer la pensée logique|21/06/2020|2020|0|30|
1670|Maîtriser la compréhension orale|21/06/2020|2020|0|30|
1671|Lot de 4 sets de table|21/06/2020|2020|0|10|
1672|Cartes mentales français cycle 2|21/06/2020|2020|24,9|0|
1673|Cartes mentales Français cycle 3|21/06/2020|2020|24,9|0|
1674|Cartes mentales Maths cycle 2|21/06/2020|2020|24,9|0|
1675|Cartes mentales maths cycle 3|21/06/2020|2020|24,9|0|
1676|Xylophone en bois|05/07/2020|2020|0|10|
1677|S'exercer aux analogies en s'amusant|05/07/2020|2020|0|20|
1687|Comment assurer un enseignement adapté|11/08/2020|2020|0|20|
1678|Multimalin orthographe|11/08/2020|2020|0|25|
1679|Multimalin Multiplications|11/08/2020|2020|0|25|
1680|Multimalin Conjugaison Présent|11/08/2020|2020|0|25|
1681|Multimalin Conjugaison temps du passé|11/08/2020|2020|0|25|
1682|Apprends-moi le langage|11/08/2020|2020|0|70|
1698|Ceci est le titre|11/08/2020|2020|0|15|
1697|Les troubles du comportement|11/08/2020|2020|0|9|
1696|Embrasser le ciel immense|11/08/2020|2020|0|22|
1695|Les aventures de Kawi|11/08/2020|2020|0|17,5|
1694|Autisme de l'ado à l'âge adulte|11/08/2020|2020|0|10|
1693|L'exploration de l'autisme|11/08/2020|2020|0|20|
1689|J'en ai marre de crier!|11/08/2020|2020|0|14,9|
1690|Maman, pas l'hopital|11/08/2020|2020|0|8|
1691|Les enfants de troubles multiples|11/08/2020|2020|0|15|
1692|De l'amour en Autistan|11/08/2020|2020|0|17,9|
1688|En famille, entre amis|11/08/2020|2020|0|5|
1699|Le livre noir de la psychanalyse|11/08/2020|2020|0|13|
1700|Plongée dans l'inimaginable|||0|5|
1701|Gabin sans limites|11/08/2020|2020|0|14|
1750|Atelier tris les matières|07/12/2020|2020|38|0|
1751|Flexigame Animaux et tailles|07/12/2020|2020|40|0|
1752|Flexigame fruits légumes et couleurs|07/12/2020|2020|40|0|
1747|Arelier des mots 3|07/12/2020|2020|40|0|
1746|Jeux des portraits|07/12/2020|2020|41|0|
1757|Schubitrix|07/12/2020|2020|25|0|
1756|Lot de guides doigts|07/12/2020|2020|6|0|
1753|J'Oraliz|07/12/2020|2020|57|0|
1754|Histoires séquentielles sonores|07/12/2020|2020|55|0|
1755|Ecoute et raconte|07/12/2020|2020|54|0|
1787|Tongue Drum|08/12/2020|2020|22|0|
1788|J'apprends à lire - La nuit|08/12/2020|2020|3|0|
1789|The RDI Book|10/03/2021|2021|22|0|
1790|Puzzle des chiffres en bois|10/03/2021|2021|12,9|0|
1791|Twiste and Shout Addition|11/03/2021|2021|0|10|
1792|Mes premiers apprentissages et ma routine|11/03/2021|2021|15|0|
1793|Pack CE2 Maths|11/03/2021|2021|30|0|
1794|Pack CE2 Français|11/03/2021|2021|30|0|
1795|Star de la lecture Niv 1 à 3|11/03/2021|2021|35|0|
1796|Pistes magiques|12/03/2021|2021|75|0|
1765|L'autisme raconté aux enfants|07/12/2020|2020|11|0|
1763|Seule à la récré|07/12/2020|2020|10,95|0|
1772|Méconnaissable|07/12/2020|2020|25|0|
1760|Don't shoot the dog|07/12/2020|2020|15|0|
1759|Comment fait-on pour apprendre?|07/12/2020|2020|8,5|0|
1771|Troubles de l'attention TDA/H|07/12/2020|2020|15|0|
1770|Le cerveau de votre enfant|07/12/2020|2020|6,9|0|
1769|Transformer sa vie|07/12/2020|2020|6|0|
1768|L'enfant dys|07/12/2020|2020|4,9|0|
1742|Puzzle fraise 2 pièces|07/12/2020|2020|8|0|
1741|Puzzle banane|07/12/2020|2020|8|0|
1944|a.r.t.h.u.r Niveau 3|07/12/2020|2020|8|10|
1743|Puzzle 2 pièces|07/12/2020|2020|8|0|
1748|Photos les objets de la maison|07/12/2020|2020|34|0|
1749|Photos les aliments|07/12/2020|2020|43|0|
1785|Actipingouins lot1|07/12/2020|2020|21|0|
1786|Actipingouins lot2|07/12/2020|2020|21|0|
1784|Picfils Nathan|07/12/2020|2020|15|0|
1744|Puzzle pomme 2 pièces|07/12/2020|2020|8|0|
1764|Etre autiste et ado|07/12/2020|2020|19|0|
1758|Distavie|07/12/2020|2020|25|0|
1745|A la bonne place|07/12/2020|2020|36|0|
1841|Rééducation cognitive chez l'enfant|08/06/2021|2021|38|0|
1842|Enfants TDA/TDAH approche nutritionnelle|08/06/2021|2021|8|0|
1843|100 idées pour enseigner les HS|08/06/2021|2021|15|0|
1844|TCCdans l'autisme et le retard mental|08/06/2021|2021|28,5|0|
1845|Aide mémoire TCC|08/06/2021|2021|28,5|0|
1846|Les troubles spécifiques des apprentissages|08/06/2021|2021|14,5|0|
1847|T'inquiète maman ça va aller|08/06/2021|2021|17,5|0|
1848|Les enquêtes de Quentin et Sophie Tome1|08/06/2021|2021|6,5|0|
1849|less enquêtes de Quentin et Sophie Tome 2|08/06/2021|2021|6,5|0|
1850|Les enquêtes de Quentin et Sophie|08/06/2021|2021|6,5|0|
1851|Les enquêtes de Quentin et Sophie Tome4|08/06/2021|2021|6,5|0|
1866|Lilémo|08/06/2021|2021|239|0|
1853|Encastrements alphabet|08/06/2021|2021|18|0|
1854|Encastrements animaux|08/06/2021|2021|18|0|
1855|pêche aimantée Numération et formes|08/06/2021|2021|23|0|
1857|Spinagain|08/06/2021|2021|38,34|0|
1858|Boite de tri chaussettes et gants|08/06/2021|2021|53,51|0|
1859|Ecrous en bois colorés|08/06/2021|2021|13,14|0|
1860|Puzzle tactile fruits|08/06/2021|2021|21,77|0|
1865|Boite de tri cartes et épingles à linge|08/06/2021|2021|23,94|0|
1861|Boite de circuit à billes|08/06/2021|2021|23,94|0|
1862|Boite de tri 3 couleurs|08/06/2021|2021|23,94|0|
1863|Boite de jeu de locktagons|08/06/2021|2021|23,94|0|
1864|Boite de jeu de pions|08/06/2021|2021|23,94|0|
1804|Baton à paillettes|08/06/2021|2021|7|0|
1911|La fabrique de glaces|19/08/2021|2021|0|5|
1908|Féerie dans la prairie|19/08/2021|2021|79|0|
1907|Loto Lecture|19/08/2021|2021|69|0|
1915|Til'Art Primitive|19/08/2021|2021|129,99|0|
1914|Geocube|19/08/2021|2021|79,99|0|
1916|Tornikotor Basic|19/08/2021|2021|89,99|0|
1917|Du côté des Maths Nbs et calcul2|19/08/2021|2021|0|15|
1913|Du côté des Maths Situations Pbs|19/08/2021|2021|0|15|
1912|Du côté des Maths Calculs et Mesure|19/08/2021|2021|0|15|
1918|Lecturoscope 3|19/08/2021|2021|0|15|
1867|Pour comprendre les Maths CP|19/08/2021|2021|0|10|
1890|Vivre les Maths CE2|19/08/2021|2021|0|10|
1909|Expressions imagées|19/08/2021|2021|49|0|
1910|Prépofiches 3|19/08/2021|2021|29|0|
1875|J'aime les Maths CE1|19/08/2021|2021|0|10|
1886|Maths CE1 Méthode Singapour|19/08/2021|2021|0|14|
1903|Etude de la langue CE1|20/08/2021|2021|0|13,9|
1882|Trampoline Apprentissage du code CP|20/08/2021|2021|0|5|
1797|Discolud Nathan|12/03/2021|2021|94|0|
1798|Kit passation test ABLLS-R|12/03/2021|2021|50|0|
1799|Dominos bois Lot1|19/05/2021|2021|15|0|
1800|Dominos bois Lot2|19/05/2021|2021|15|0|
1801|laçage de boutons en bois|08/06/2021|2021|7|0|
1802|Puzzles de formes géométriques|08/06/2021|2021|15|0|
1803|Lot de 3 fidgets à bulles|08/06/2021|2021|8|0|
1806|Boite de verrous et encastrements|08/06/2021|2021|32|0|
1807|Encastrements de formes géométriques|08/06/2021|2021|0|0|
1808|puzzles émotions|08/06/2021|2021|8|0|
1809|Boite à œufs encastrements|08/06/2021|2021|9|0|
1810|Brain Box Mes premières Maths|08/06/2021|2021|30|0|
1811|Raisonne au parc|08/06/2021|2021|35|0|
1812|Le dé des premiers mots|08/06/2021|2021|27|0|
1813|Histoire de raconter|08/06/2021|2021|35|0|
1814|Chromino de luxe|08/06/2021|2021|21|0|
1815|La boite à pictogrammes|08/06/2021|2021|24|0|
1816|Loto des petites phrases|08/06/2021|2021|22|0|
1817|Qui cherche quoi où?|08/06/2021|2021|22|0|
1818|Jeu Simon|08/06/2021|2021|23|0|
1819|Déjà vu?!|08/06/2021|2021|19|0|
1820|Je fais les courses|08/06/2021|2021|23|0|
1821|Articulix R|08/06/2021|2021|12|0|
1822|Articulix J|08/06/2021|2021|12|0|
1823|Articulix CH|08/06/2021|2021|12|0|
1824|Articulix TR/DR|08/06/2021|2021|12|0|
1825|Digital Timer Tickit|08/06/2021|2021|9,9|0|
1826|Topologie|08/06/2021|2021|33,8|0|
1827|Cognivence|08/06/2021|2021|56|0|
1852|Casque anti-bruits|08/06/2021|2021|22,5|0|
1828|Apprendre les habiletés sociales|08/06/2021|2021|38|0|
1829|De la monnaie aux achats quotidiens|08/06/2021|2021|39|0|
1830|L'autisme expliqué par un autiste|08/06/2021|2021|19|0|
1831|L'enfant dyspraxique et les apprentissages|08/06/2021|2021|43,5|0|
1832|Dyspraxie et troubles non verbaux|08/06/2021|2021|33|0|
1833|Enseigner les HS Niv 0-6 ans|08/06/2021|2021|27,5|0|
1834|50 activités bienveillantes pour les dys|08/06/2021|2021|8|0|
1835|Olive Allo la terre?|08/06/2021|2021|12|0|
1836|Olive Une lune bleue dans la tête|08/06/2021|2021|12|0|
1837|Dans la lune la tête dans les étoiles|08/06/2021|2021|10,5|0|
1838|Un bonheur que je ne souhaite à personne|08/06/2021|2021|7|0|
1839|Guide de survie de la personne autiste|08/06/2021|2021|23,5|0|
1840|Vers un style de vie valorisé|08/06/2021|2021|55|0|
1879|Taoki et Cie Méthode de lecture syllabique|20/08/2021|2021|0|10|
1880|Tika et Tao Méthode de lecture syllabique|20/08/2021|2021|0|10|
1881|Léo et Léa cahier d'exercices CP|20/08/2021|2021|0|5|
1869|Col Boscher Maths CP|20/08/2021|2021|0|5|
1892|Pour comprendre les Maths CM1|20/08/2021|2021|0|5|
1888|Le nouveau Maths élem. CE2|20/08/2021|2021|12,7|0|
1871|Mon manuel de maths CP|20/08/2021|2021|0|10|
1899|Outils pour le Français CM1|20/08/2021|2021|0|10|
1898|Le Robert et Nathan Conjugaison junior|20/08/2021|2021|0|10|
1906|Grammaire et Cie CE2|20/08/2021|2021|0|10|
1893|Comprendre Qui Quoi Où Ta solution Autisme|20/08/2021|2021|0|12|
1905|Terre des mots CE2|20/08/2021|2021|0|10|
1897|L'atelier de Français CM1|20/08/2021|2021|0|10|
1904|Les nouveaux outils pour le français CE1|20/08/2021|2021|14,9|0|
1895|Euro Maths CM2|20/08/2021|2021|0|0|
1894|Les nouveaux outils pour les maths CM2|20/08/2021|2021|14,9|0|
1901|Le Français à la découverte de l'histoire-géo CM2|20/08/2021|2021|0|10|
1900|Interlignes Etude de la langue CM2|20/08/2021|2021|0|10|
1896|J'apprends les maths CM2|20/08/2021|2021|0|10|
1891|Les nouveaux outils pour les maths CM1|20/08/2021|2021|14,9|0|
1902|Français Etude de la langue CE1|20/08/2021|2021|0|10|
1877|Lecture Piano|20/08/2021|2021|10,9|0|
1874|Cocoli lecture et compréhension CP|20/08/2021|2021|0|30|
1873|Euro Maths CP|20/08/2021|2021|0|10|
1878|Lecture tout terrain CP|20/08/2021|2021|15|0|
1868|Au rythme des Maths CP|20/08/2021|2021|0|10|
1889|Mathématiques CE2 Litchi|20/08/2021|2021|11,9|0|
1870|J'aime les Maths CP|20/08/2021|2021|0|10|
1884|Mathématiques Litchi CE1|20/08/2021|2021|0|10|
1887|J'aime les Maths CE2|20/08/2021|2021|0|10|
1872|Cap Maths CP|20/08/2021|2021|0|10|
1883|Opérations Maths CE1|20/08/2021|2021|0|10|
1921|Trouve le mot Upbility|23/08/2021|2021|0|10|
1885|Vie quotidienne Ta solution Autisme|23/08/2021|2021|0|25|
1919|J'accompagne mon enfant|23/08/2021|2021|0|10|
1920|Mes pronoms personnels Ta Solution Autisme|24/08/2021|2021|0|15|
1922|100 cartes pour travailler la conversation|24/08/2021|2021|0|10|
1925|Mon cahier d'histoire et géographie 5ème|27/08/2021|2021|0|0|
1924|Histoire Géographie EMC 3ème|27/08/2021|2021|0|0|
1923|Histoire Géographie EMC 3ème|27/08/2021|2021|0|0|
1926|Myriade Mathématiques 4ème|27/08/2021|2021|0|0|
1927|Deltamaths 5ème|27/08/2021|2021|0|0|
1928|Maths Monde 6ème|27/08/2021|2021|0|0|
1929|Mathématiques collection Zénius 5ème|27/08/2021|2021|0|0|
1930|Maths 6ème|27/08/2021|2021|0|0|
1931|Deltamaths 4ème|27/08/2021|2021|0|0|
1932|Maths 3ème cycle 4|27/08/2021|2021|0|0|
1933|Join the Team Anglais 4ème|27/08/2021|2021|0|0|
1934|Connect 3ème Anglais|27/08/2021|2021|0|0|
1935|Step in Anglais 6èmè|27/08/2021|2021|0|0|
1936|Enjoy English in 5ème|27/08/2021|2021|0|0|
1937|I bet you can Anglais 4ème|27/08/2021|2021|0|0|
1938|Join the Team 6ème|25/09/2021|2021|0|30|
1939|Les professions - Upbility|25/09/2021|2021|0|30|
1940|Les cinq sens Upbility|30/09/2021|2021|0|30|
1941|Mon corps Upbility|30/09/2021|2021|0|30|
1942|a,r,t,h,u,r, Niveau 4|30/09/2021|2021|0|10|
1943|a.r.t.h.u.r Niveau 2|30/09/2021|2021|0|10|
1945|La grammaire par les exos 6ème|30/09/2021|2021|0|10|
1946|SVT 6ème|30/09/2021|2021|0|10|
1947|Sciences et Technologie 6ème|30/09/2021|2021|0|10|
1948|Sésamath 6ème|30/09/2021|2021|0|10|
1949|Tongue Drum grand format|30/09/2021|2021|26|0|
1876|Decodi Niveau 1|30/09/2021|2021|0|40|
1950|petit paravent de bureau|09/10/2021|2021|0|15|
1951|petit paravent de bureau|09/10/2021|2021|0|15|
1956|Memory dinosaures Ravensburger|10/10/2021|2021|0|5|
1955|Lotto photos fruits|10/10/2021|2021|0|5|
1954|Loto Barbapapa|10/10/2021|2021|0|5|
1953|grand paravent de bureau|10/10/2021|2021|0|15|
1952|Grand paravent de bureau|10/10/2021|2021|0|15|
1957|petit plaid lesté|11/10/2021|2021|0|15|
1961|images et ombres|12/10/2021|2021|0|5|
1960|règles de multiplications|12/10/2021|2021|0|10|
1959|encastrement de la mer|12/10/2021|2021|0|0|
1958|L'horloge pédagogique|12/10/2021|2021|0|5|
